label,audio_focused_prob,audio_distracted_prob,audio_fatigued_prob,audio_overloaded_prob,source_modality,image_focused_prob,image_distracted_prob,image_fatigued_prob,image_overloaded_prob,keystroke_focused_prob,keystroke_distracted_prob,keystroke_fatigued_prob,keystroke_overloaded_prob,text_focused_prob,text_distracted_prob,text_fatigued_prob,text_overloaded_prob,has_audio,has_image,has_keystroke,has_text
focused,0.9815325315808887,0.008592010543653232,0.006208791208791209,0.003666666666666667,audio,,,,,,,,,,,,,1,0,0,0
focused,0.7045132900691297,0.06379813788876364,0.1454088781059986,0.08627969393610765,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9016296569196391,0.04016420058649419,0.04635485473434124,0.011851287759525191,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9423067302600995,0.028601137774971343,0.024216290986335782,0.004875840978593273,audio,,,,,,,,,,,,,1,0,0,0
focused,0.530947915454923,0.3777185247571494,0.07008990409892109,0.02124365568900601,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9616400209057538,0.028366662389627668,0.007175318863280377,0.0028179978413383697,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9543570788209625,0.01988415337117575,0.022058767807861566,0.0037,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9993181818181818,0.0,0.0006818181818181818,0.0,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9264368195345579,0.01702751946239747,0.04359087025276197,0.012944790750282771,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8316350841913025,0.06736132269609582,0.07587285472302596,0.025130738389575677,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9127253733833645,0.026555774692303826,0.05388551859099805,0.006833333333333333,audio,,,,,,,,,,,,,1,0,0,0
focused,0.3993753886440645,0.2527619060275189,0.2662518056653588,0.08161089966305753,audio,,,,,,,,,,,,,1,0,0,0
focused,0.566155254084364,0.1765339561942933,0.18330474906741465,0.07400604065392766,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9356624358892243,0.02550646718669344,0.03549776359074865,0.0033333333333333335,audio,,,,,,,,,,,,,1,0,0,0
focused,0.6577239728869371,0.21623803450749118,0.09733520014254042,0.028702792463031188,audio,,,,,,,,,,,,,1,0,0,0
focused,0.4560001248103717,0.25141334374764646,0.22139542180166005,0.07119110964032162,audio,,,,,,,,,,,,,1,0,0,0
focused,0.6974731382273494,0.10238433214086055,0.13320333687139946,0.06693919276039025,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8670093195667217,0.04944937212126268,0.05967225084830966,0.0238690574637059,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8670093195667217,0.04944937212126268,0.05967225084830966,0.0238690574637059,audio,,,,,,,,,,,,,1,0,0,0
focused,0.48505479321040335,0.09216401294237489,0.2150918509349193,0.2076893429123024,audio,,,,,,,,,,,,,1,0,0,0
focused,0.7264413689306108,0.11021358622279094,0.10333156967204221,0.06001347517455607,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8794416086694293,0.03927131915093851,0.049081425160236274,0.032205647019395926,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8226626923621093,0.027911203285295224,0.09651186584325577,0.05291423850933962,audio,,,,,,,,,,,,,1,0,0,0
focused,0.326701669881952,0.18054244862982263,0.2109667388686863,0.28178914261953875,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8989754367156975,0.0396099423530352,0.04035396506220938,0.021060655869057768,audio,,,,,,,,,,,,,1,0,0,0
focused,0.6978378722267484,0.09873074262302052,0.16951434109770874,0.033917044052522057,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8310031481598922,0.0766991068615449,0.07899367993791251,0.013304065040650407,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8952498749419062,0.037376087716658436,0.05486997230078467,0.012504065040650408,audio,,,,,,,,,,,,,1,0,0,0
focused,0.7722117264990779,0.057229696489212015,0.13190991947433026,0.03864865753737996,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9413441626933405,0.03323749186483401,0.023418345441825302,0.002,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9502894276976845,0.011963302752293578,0.03208060288335517,0.005666666666666667,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9011022003912184,0.0434304438965972,0.04945853218277245,0.006008823529411764,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9350089816662616,0.01731399912605864,0.03810152901160124,0.009575490196078432,audio,,,,,,,,,,,,,1,0,0,0
focused,0.6081176973416857,0.07980547691398396,0.152769167018761,0.15930765872556915,audio,,,,,,,,,,,,,1,0,0,0
focused,0.8541738912467314,0.06584422412524207,0.04981746419808318,0.030164420429943196,audio,,,,,,,,,,,,,1,0,0,0
focused,0.6691368706941766,0.051908045417375336,0.12450787623132215,0.15444720765712605,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9993181818181818,0.0,0.0006818181818181818,0.0,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9613601932704464,0.025963965750960195,0.009333333333333334,0.0033425076452599386,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9698206195681889,0.007924547437652942,0.01725076795350768,0.005004065040650406,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9986515151515152,0.0,0.0013484848484848486,0.0,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9698206195681889,0.007924547437652942,0.01725076795350768,0.005004065040650406,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9986515151515152,0.0,0.0013484848484848486,0.0,audio,,,,,,,,,,,,,1,0,0,0
focused,0.9819014330229372,0.00975605933180277,0.004,0.004342507645259939,audio,,,,,,,,,,,,,1,0,0,0
